4539,"{بصرة, كوفة, الحجاز, هراة, صنعاء}"
4806,"{بصرة}"
4836,"{كوفة}"
4880,"{حضرموت, كوفة}"
4971,"{كوفة}"
5128,"{كوفة}"
5264,"{المربد, بغداد}"
5352,"{كوفة}"
5390,"{سرخس}"
5401,"{الري}"
5551,"{كوفة}"
5761,"{كوفة}"
5764,"{مرو}"
5773,"{كوفة}"
5786,"{واسط}"
5811,"{قزوين, الري, كوفة}"
5817,"{مصر, الرقة, مرو}"
5849,"{واسط}"
5938,"{كوفة}"
6128,"{نيسابور}"
6177,"{بصرة, واسط}"
6195,"{الرقة, بغداد}"
6417,"{كوفة}"
6460,"{بغلان}"
6661,"{كوفة}"
6716,"{بغداد, خوارزم, ختلان, مرو, نيسابور}"
6795,"{بصرة}"
6814,"{بصرة, بغداد, طرسوس}"
6846,"{الري, دولاب, بغداد}"
6847,"{جرجرايا, المخرم}"
6850,"{كوفة}"
6852,"{كوفة}"
6857,"{كوفة, حمص, دمشق}"
6861,"{بصرة}"
6883,"{الرصافة, بغداد}"
6970,"{مكة}"
7005,"{المصيصة, الثغر, بغداد, كوفة}"
7034,"{كوفة}"
7050,"{بصرة, القيس, صنعاء}"
7136,"{كوفة}"
7153,"{كوفة}"
7232,"{بغداد, أذنة}"
7309,"{مصر, بصرة}"
7310,"{بغداد, طالقان, مرو}"
7336,"{المدائن, كوفة}"
7345,"{قيسارية, مكة, فارياب, كوفة}"
7431,"{كوفة}"
7629,"{بغداد, الري}"
7671,"{بغداد}"
7912,"{مصر, بصرة, مرو}"
7950,"{قومس, بذش}"
7997,"{الري, هراة, بغداد}"
8056,"{دمشق, الظفرية}"
8098,"{كوفة}"
8119,"{كوفة}"
8192,"{كوفة}"
8200,"{بغداد, كرمان}"
8211,"{بغداد, مصر, كوفة, مرو, تميم, بصرة, مكة}"
8250,"{مصر, تنيس, بصرة, دمشق}"
8268,"{بغداد, كوفة}"
8277,"{مصر, كوفة}"
8287,"{كوفة}"
8341,"{مصر, المدينه, مكة, بغداد}"
8357,"{كوفة}"
8361,"{بغداد, الري, زم}"
8549,"{كوفة}"
8592,"{الري, بغداد, كوفة}"
8597,"{كوفة}"
9002,"{كوفة}"
9901,"{كوفة}"
10079,"{بغداد, كوفة}"
10774,"{بغداد, كوفة, أصبهان}"
11700,"{بغداد}"
11945,"{حضرموت, كوفة}"
12136,"{دمشق, بخارى, بغداد}"
12137,"{بغداد, كوفة}"
12505,"{أصبهان, كوفة}"
12743,"{بغداد, عبادان, مرو}"
14706,"{بغداد}"
18197,"{أصبهان}"
18331,"{بغداد, مكة, مرو, نيسابور}"
18443,"{دمشق}"
18617,"{بغداد, بصرة, أصبهان, كوفة}"
19763,"{كوفة}"
20428,"{كوفة}"
21033,"{الرقة}"
23734,"{كوفة}"
24046,"{الري, سمرقند}"
24269,"{بغداد, بصرة, نجد, تهامة, كوفة}"
24272,"{كوفة}"
27540,"{كوفة}"
28792,"{أصبهان, دمشق, بغداد, حضرموت}"
29889,"{مرو}"
32315,"{مرو, كوفة, بغداد, بصرة, واسط}"
32979,"{كوفة}"
33196,"{كوفة, بغداد}"
33333,"{بغداد, كوفة, منبج}"
33719,"{مصر, بصرة, إفريقية, بلاد*المغرب}"
34110,"{كوفة}"
34372,"{مصر, كوفة}"
41950,"{بغداد}"
131,"{المدينه}"
592,"{المدينه}"
746,"{بصرة}"
